<?xml version="1.0"?>
<VMAF version="1.3.14">
	<params model="vmaf_v0.6.1.pkl" scaledWidth="640" scaledHeight="360" subsample="1" num_bootstrap_models="0" bootstrap_model_list_str="" />
	<fyi numOfFrames="240" aggregateVMAF="99.9086" aggregatePSNR="41.783" aggregateSSIM="0.968633" aggregateMS_SSIM="0.986621" execFps="11.8638" timeTaken="20.2295" />
	<frames>
		<frame frameNum="0" adm2="0.938069" motion2="0" ms_ssim="0.991259" psnr="42.9598" ssim="0.976355" vif_scale0="0.677258" vif_scale1="0.907416" vif_scale2="0.940572" vif_scale3="0.958693" vmaf="78.0737" />
		<frame frameNum="1" adm2="0.970197" motion2="36.1754" ms_ssim="0.983249" psnr="40.1691" ssim="0.959436" vif_scale0="0.614458" vif_scale1="0.86851" vif_scale2="0.919876" vif_scale3="0.950433" vmaf="100" />
		<frame frameNum="2" adm2="0.934853" motion2="36.1776" ms_ssim="0.991069" psnr="42.8643" ssim="0.976086" vif_scale0="0.67637" vif_scale1="0.90553" vif_scale2="0.94009" vif_scale3="0.958874" vmaf="100" />
		<frame frameNum="3" adm2="0.966813" motion2="36.1746" ms_ssim="0.982915" psnr="40.1402" ssim="0.95909" vif_scale0="0.61428" vif_scale1="0.864938" vif_scale2="0.918584" vif_scale3="0.949852" vmaf="100" />
		<frame frameNum="4" adm2="0.935543" motion2="36.1622" ms_ssim="0.99091" psnr="42.7851" ssim="0.975532" vif_scale0="0.672122" vif_scale1="0.904237" vif_scale2="0.939118" vif_scale3="0.957626" vmaf="100" />
		<frame frameNum="5" adm2="0.965635" motion2="36.1469" ms_ssim="0.982439" psnr="40.0052" ssim="0.958224" vif_scale0="0.611094" vif_scale1="0.860424" vif_scale2="0.914626" vif_scale3="0.94652" vmaf="100" />
		<frame frameNum="6" adm2="0.936509" motion2="36.1255" ms_ssim="0.990739" psnr="42.6704" ssim="0.97498" vif_scale0="0.667126" vif_scale1="0.903649" vif_scale2="0.938463" vif_scale3="0.956892" vmaf="100" />
		<frame frameNum="7" adm2="0.965539" motion2="36.0912" ms_ssim="0.98251" psnr="39.981" ssim="0.95801" vif_scale0="0.609416" vif_scale1="0.862253" vif_scale2="0.916056" vif_scale3="0.947955" vmaf="100" />
		<frame frameNum="8" adm2="0.934134" motion2="36.0717" ms_ssim="0.990869" psnr="42.7445" ssim="0.975476" vif_scale0="0.671313" vif_scale1="0.903401" vif_scale2="0.938144" vif_scale3="0.957876" vmaf="100" />
		<frame frameNum="9" adm2="0.964896" motion2="36.0386" ms_ssim="0.981816" psnr="39.8951" ssim="0.956795" vif_scale0="0.608073" vif_scale1="0.85896" vif_scale2="0.915251" vif_scale3="0.948398" vmaf="100" />
		<frame frameNum="10" adm2="0.934014" motion2="36.0131" ms_ssim="0.990785" psnr="42.6993" ssim="0.9752" vif_scale0="0.669597" vif_scale1="0.902958" vif_scale2="0.937856" vif_scale3="0.957388" vmaf="100" />
		<frame frameNum="11" adm2="0.965179" motion2="35.9978" ms_ssim="0.981576" psnr="39.8454" ssim="0.956349" vif_scale0="0.606856" vif_scale1="0.858079" vif_scale2="0.915328" vif_scale3="0.947229" vmaf="100" />
		<frame frameNum="12" adm2="0.935924" motion2="35.9583" ms_ssim="0.990679" psnr="42.6783" ssim="0.975171" vif_scale0="0.667944" vif_scale1="0.902199" vif_scale2="0.937283" vif_scale3="0.956853" vmaf="100" />
		<frame frameNum="13" adm2="0.966628" motion2="35.9429" ms_ssim="0.981483" psnr="39.8375" ssim="0.956808" vif_scale0="0.607483" vif_scale1="0.859778" vif_scale2="0.915302" vif_scale3="0.947043" vmaf="100" />
		<frame frameNum="14" adm2="0.933773" motion2="35.8993" ms_ssim="0.990891" psnr="42.8053" ssim="0.975766" vif_scale0="0.67374" vif_scale1="0.90459" vif_scale2="0.939448" vif_scale3="0.958841" vmaf="100" />
		<frame frameNum="15" adm2="0.967433" motion2="35.8993" ms_ssim="0.981298" psnr="39.8383" ssim="0.95622" vif_scale0="0.607414" vif_scale1="0.858599" vif_scale2="0.91626" vif_scale3="0.949496" vmaf="100" />
		<frame frameNum="16" adm2="0.935433" motion2="35.8462" ms_ssim="0.990765" psnr="42.6979" ssim="0.975248" vif_scale0="0.669295" vif_scale1="0.903108" vif_scale2="0.9377" vif_scale3="0.956778" vmaf="100" />
		<frame frameNum="17" adm2="0.965242" motion2="35.8462" ms_ssim="0.981346" psnr="39.7804" ssim="0.955934" vif_scale0="0.605064" vif_scale1="0.858196" vif_scale2="0.915774" vif_scale3="0.948262" vmaf="100" />
		<frame frameNum="18" adm2="0.934475" motion2="35.8163" ms_ssim="0.99062" psnr="42.6011" ssim="0.9749" vif_scale0="0.667699" vif_scale1="0.902104" vif_scale2="0.93678" vif_scale3="0.955074" vmaf="100" />
		<frame frameNum="19" adm2="0.96446" motion2="35.8154" ms_ssim="0.980898" psnr="39.7398" ssim="0.955521" vif_scale0="0.603777" vif_scale1="0.857261" vif_scale2="0.91486" vif_scale3="0.94766" vmaf="100" />
		<frame frameNum="20" adm2="0.936142" motion2="35.7717" ms_ssim="0.9906" psnr="42.5141" ssim="0.974279" vif_scale0="0.662956" vif_scale1="0.902499" vif_scale2="0.93666" vif_scale3="0.955109" vmaf="100" />
		<frame frameNum="21" adm2="0.967786" motion2="35.7703" ms_ssim="0.98097" psnr="39.6716" ssim="0.955252" vif_scale0="0.600735" vif_scale1="0.857689" vif_scale2="0.914475" vif_scale3="0.946523" vmaf="100" />
		<frame frameNum="22" adm2="0.93386" motion2="35.7304" ms_ssim="0.990586" psnr="42.4674" ssim="0.974135" vif_scale0="0.663402" vif_scale1="0.903757" vif_scale2="0.938181" vif_scale3="0.956588" vmaf="100" />
		<frame frameNum="23" adm2="0.963378" motion2="35.7304" ms_ssim="0.980561" psnr="39.6275" ssim="0.954368" vif_scale0="0.598673" vif_scale1="0.854475" vif_scale2="0.912503" vif_scale3="0.946356" vmaf="100" />
		<frame frameNum="24" adm2="0.933849" motion2="35.6992" ms_ssim="0.990462" psnr="42.4067" ssim="0.973875" vif_scale0="0.660506" vif_scale1="0.902017" vif_scale2="0.937475" vif_scale3="0.956186" vmaf="100" />
		<frame frameNum="25" adm2="0.960518" motion2="35.6967" ms_ssim="0.980487" psnr="39.6127" ssim="0.954283" vif_scale0="0.597225" vif_scale1="0.855813" vif_scale2="0.914092" vif_scale3="0.947243" vmaf="100" />
		<frame frameNum="26" adm2="0.932127" motion2="35.6572" ms_ssim="0.990307" psnr="42.3057" ssim="0.973305" vif_scale0="0.657134" vif_scale1="0.901864" vif_scale2="0.93789" vif_scale3="0.956902" vmaf="100" />
		<frame frameNum="27" adm2="0.959266" motion2="35.6572" ms_ssim="0.980179" psnr="39.5499" ssim="0.953628" vif_scale0="0.595355" vif_scale1="0.853638" vif_scale2="0.91188" vif_scale3="0.945699" vmaf="100" />
		<frame frameNum="28" adm2="0.934836" motion2="35.6542" ms_ssim="0.990359" psnr="42.268" ssim="0.972886" vif_scale0="0.654284" vif_scale1="0.903211" vif_scale2="0.938828" vif_scale3="0.957132" vmaf="100" />
		<frame frameNum="29" adm2="0.963178" motion2="35.652" ms_ssim="0.98048" psnr="39.5207" ssim="0.953435" vif_scale0="0.593086" vif_scale1="0.857642" vif_scale2="0.914646" vif_scale3="0.945445" vmaf="100" />
		<frame frameNum="30" adm2="0.933334" motion2="35.6242" ms_ssim="0.990417" psnr="42.2681" ssim="0.972998" vif_scale0="0.656068" vif_scale1="0.902408" vif_scale2="0.938556" vif_scale3="0.957548" vmaf="100" />
		<frame frameNum="31" adm2="0.961351" motion2="35.621" ms_ssim="0.979984" psnr="39.4888" ssim="0.952919" vif_scale0="0.59289" vif_scale1="0.852941" vif_scale2="0.912172" vif_scale3="0.94354" vmaf="100" />
		<frame frameNum="32" adm2="0.934879" motion2="35.5961" ms_ssim="0.99039" psnr="42.2817" ssim="0.972814" vif_scale0="0.65392" vif_scale1="0.902708" vif_scale2="0.938805" vif_scale3="0.957902" vmaf="100" />
		<frame frameNum="33" adm2="0.963754" motion2="35.5839" ms_ssim="0.980045" psnr="39.4833" ssim="0.952888" vif_scale0="0.593678" vif_scale1="0.856001" vif_scale2="0.914604" vif_scale3="0.945374" vmaf="100" />
		<frame frameNum="34" adm2="0.933889" motion2="35.5657" ms_ssim="0.990238" psnr="42.2158" ssim="0.972698" vif_scale0="0.653502" vif_scale1="0.900826" vif_scale2="0.936608" vif_scale3="0.955672" vmaf="100" />
		<frame frameNum="35" adm2="0.962459" motion2="35.5378" ms_ssim="0.979655" psnr="39.4354" ssim="0.952355" vif_scale0="0.591774" vif_scale1="0.854339" vif_scale2="0.913653" vif_scale3="0.944856" vmaf="100" />
		<frame frameNum="36" adm2="0.937152" motion2="35.5255" ms_ssim="0.990392" psnr="42.287" ssim="0.972768" vif_scale0="0.653387" vif_scale1="0.902226" vif_scale2="0.937578" vif_scale3="0.956537" vmaf="100" />
		<frame frameNum="37" adm2="0.965246" motion2="35.4672" ms_ssim="0.979852" psnr="39.44" ssim="0.952561" vif_scale0="0.592804" vif_scale1="0.857658" vif_scale2="0.9152" vif_scale3="0.945801" vmaf="100" />
		<frame frameNum="38" adm2="0.933305" motion2="35.4535" ms_ssim="0.99027" psnr="42.22" ssim="0.972634" vif_scale0="0.652865" vif_scale1="0.900094" vif_scale2="0.936942" vif_scale3="0.957182" vmaf="100" />
		<frame frameNum="39" adm2="0.9635" motion2="35.3862" ms_ssim="0.979914" psnr="39.4622" ssim="0.952448" vif_scale0="0.592789" vif_scale1="0.854583" vif_scale2="0.91368" vif_scale3="0.947498" vmaf="100" />
		<frame frameNum="40" adm2="0.934062" motion2="35.373" ms_ssim="0.990157" psnr="42.2266" ssim="0.972576" vif_scale0="0.65121" vif_scale1="0.897499" vif_scale2="0.934897" vif_scale3="0.955559" vmaf="100" />
		<frame frameNum="41" adm2="0.964346" motion2="35.3041" ms_ssim="0.980038" psnr="39.4566" ssim="0.952255" vif_scale0="0.591798" vif_scale1="0.856023" vif_scale2="0.915109" vif_scale3="0.949019" vmaf="100" />
		<frame frameNum="42" adm2="0.93246" motion2="35.2839" ms_ssim="0.990139" psnr="42.2017" ssim="0.97268" vif_scale0="0.65264" vif_scale1="0.896839" vif_scale2="0.933774" vif_scale3="0.955162" vmaf="100" />
		<frame frameNum="43" adm2="0.964031" motion2="35.22" ms_ssim="0.979521" psnr="39.4254" ssim="0.951861" vif_scale0="0.592359" vif_scale1="0.854347" vif_scale2="0.913808" vif_scale3="0.947786" vmaf="100" />
		<frame frameNum="44" adm2="0.934683" motion2="35.197" ms_ssim="0.990129" psnr="42.2532" ssim="0.972615" vif_scale0="0.65124" vif_scale1="0.89665" vif_scale2="0.933089" vif_scale3="0.953794" vmaf="100" />
		<frame frameNum="45" adm2="0.96527" motion2="35.1635" ms_ssim="0.97991" psnr="39.4183" ssim="0.952182" vif_scale0="0.591965" vif_scale1="0.856054" vif_scale2="0.914999" vif_scale3="0.947141" vmaf="100" />
		<frame frameNum="46" adm2="0.934006" motion2="35.1143" ms_ssim="0.990175" psnr="42.2911" ssim="0.972866" vif_scale0="0.654152" vif_scale1="0.896453" vif_scale2="0.93298" vif_scale3="0.953888" vmaf="100" />
		<frame frameNum="47" adm2="0.965937" motion2="35.1143" ms_ssim="0.979912" psnr="39.4954" ssim="0.952196" vif_scale0="0.593905" vif_scale1="0.856111" vif_scale2="0.915083" vif_scale3="0.948305" vmaf="100" />
		<frame frameNum="48" adm2="0.935693" motion2="35.0674" ms_ssim="0.989945" psnr="42.2856" ssim="0.972584" vif_scale0="0.651769" vif_scale1="0.89517" vif_scale2="0.931188" vif_scale3="0.950086" vmaf="100" />
		<frame frameNum="49" adm2="0.968401" motion2="35.0674" ms_ssim="0.979755" psnr="39.4941" ssim="0.952113" vif_scale0="0.591662" vif_scale1="0.854653" vif_scale2="0.913398" vif_scale3="0.946314" vmaf="100" />
		<frame frameNum="50" adm2="0.933608" motion2="35.0557" ms_ssim="0.990029" psnr="42.3372" ssim="0.972921" vif_scale0="0.655764" vif_scale1="0.895524" vif_scale2="0.93267" vif_scale3="0.951855" vmaf="100" />
		<frame frameNum="51" adm2="0.96473" motion2="35.0557" ms_ssim="0.97989" psnr="39.5668" ssim="0.952368" vif_scale0="0.593479" vif_scale1="0.853359" vif_scale2="0.913208" vif_scale3="0.948076" vmaf="100" />
		<frame frameNum="52" adm2="0.932276" motion2="35.0453" ms_ssim="0.99019" psnr="42.4928" ssim="0.973467" vif_scale0="0.658599" vif_scale1="0.896272" vif_scale2="0.933294" vif_scale3="0.953641" vmaf="100" />
		<frame frameNum="53" adm2="0.966824" motion2="35.0453" ms_ssim="0.980097" psnr="39.6089" ssim="0.952743" vif_scale0="0.595017" vif_scale1="0.853788" vif_scale2="0.913642" vif_scale3="0.948164" vmaf="100" />
		<frame frameNum="54" adm2="0.935373" motion2="35.0447" ms_ssim="0.990229" psnr="42.5336" ssim="0.973843" vif_scale0="0.659792" vif_scale1="0.896835" vif_scale2="0.932794" vif_scale3="0.952364" vmaf="100" />
		<frame frameNum="55" adm2="0.965557" motion2="35.0447" ms_ssim="0.980039" psnr="39.6345" ssim="0.953069" vif_scale0="0.597717" vif_scale1="0.855077" vif_scale2="0.914318" vif_scale3="0.947722" vmaf="100" />
		<frame frameNum="56" adm2="0.932154" motion2="35.0331" ms_ssim="0.990228" psnr="42.5756" ssim="0.974129" vif_scale0="0.662537" vif_scale1="0.896042" vif_scale2="0.933662" vif_scale3="0.954376" vmaf="100" />
		<frame frameNum="57" adm2="0.962642" motion2="35.03" ms_ssim="0.980596" psnr="39.7561" ssim="0.953789" vif_scale0="0.601069" vif_scale1="0.855749" vif_scale2="0.915663" vif_scale3="0.950897" vmaf="100" />
		<frame frameNum="58" adm2="0.933509" motion2="35.03" ms_ssim="0.990264" psnr="42.606" ssim="0.974096" vif_scale0="0.661381" vif_scale1="0.896798" vif_scale2="0.934172" vif_scale3="0.954624" vmaf="100" />
		<frame frameNum="59" adm2="0.96601" motion2="35.049" ms_ssim="0.980441" psnr="39.7206" ssim="0.953808" vif_scale0="0.599197" vif_scale1="0.854631" vif_scale2="0.914795" vif_scale3="0.949874" vmaf="100" />
		<frame frameNum="60" adm2="0.937148" motion2="35.0839" ms_ssim="0.99023" psnr="42.5339" ssim="0.973774" vif_scale0="0.658623" vif_scale1="0.896773" vif_scale2="0.933173" vif_scale3="0.952212" vmaf="100" />
		<frame frameNum="61" adm2="0.968644" motion2="35.0837" ms_ssim="0.980196" psnr="39.6317" ssim="0.95312" vif_scale0="0.596926" vif_scale1="0.85523" vif_scale2="0.915343" vif_scale3="0.948281" vmaf="100" />
		<frame frameNum="62" adm2="0.932709" motion2="35.0831" ms_ssim="0.990325" psnr="42.5525" ssim="0.974125" vif_scale0="0.663726" vif_scale1="0.898143" vif_scale2="0.934859" vif_scale3="0.95452" vmaf="100" />
		<frame frameNum="63" adm2="0.965347" motion2="35.0314" ms_ssim="0.980422" psnr="39.695" ssim="0.953666" vif_scale0="0.599037" vif_scale1="0.855576" vif_scale2="0.916587" vif_scale3="0.951613" vmaf="100" />
		<frame frameNum="64" adm2="0.932812" motion2="35.0314" ms_ssim="0.990256" psnr="42.5385" ssim="0.974075" vif_scale0="0.6624" vif_scale1="0.897009" vif_scale2="0.933107" vif_scale3="0.952379" vmaf="100" />
		<frame frameNum="65" adm2="0.966657" motion2="35.027" ms_ssim="0.980539" psnr="39.6831" ssim="0.954061" vif_scale0="0.599317" vif_scale1="0.855292" vif_scale2="0.914536" vif_scale3="0.948089" vmaf="100" />
		<frame frameNum="66" adm2="0.932432" motion2="35.027" ms_ssim="0.99021" psnr="42.4675" ssim="0.973935" vif_scale0="0.662362" vif_scale1="0.895223" vif_scale2="0.931565" vif_scale3="0.952301" vmaf="100" />
		<frame frameNum="67" adm2="0.968251" motion2="35.0303" ms_ssim="0.980639" psnr="39.6803" ssim="0.954207" vif_scale0="0.599979" vif_scale1="0.854404" vif_scale2="0.913776" vif_scale3="0.94724" vmaf="100" />
		<frame frameNum="68" adm2="0.934151" motion2="35.0436" ms_ssim="0.990258" psnr="42.4438" ssim="0.973821" vif_scale0="0.660851" vif_scale1="0.895621" vif_scale2="0.931754" vif_scale3="0.951572" vmaf="100" />
		<frame frameNum="69" adm2="0.966616" motion2="35.0221" ms_ssim="0.980622" psnr="39.6334" ssim="0.953983" vif_scale0="0.599374" vif_scale1="0.858138" vif_scale2="0.917262" vif_scale3="0.950387" vmaf="100" />
		<frame frameNum="70" adm2="0.931601" motion2="35.0221" ms_ssim="0.990334" psnr="42.4524" ssim="0.974004" vif_scale0="0.663031" vif_scale1="0.896628" vif_scale2="0.933209" vif_scale3="0.953564" vmaf="100" />
		<frame frameNum="71" adm2="0.965102" motion2="35.0818" ms_ssim="0.980687" psnr="39.6629" ssim="0.954234" vif_scale0="0.601437" vif_scale1="0.858324" vif_scale2="0.916497" vif_scale3="0.950512" vmaf="100" />
		<frame frameNum="72" adm2="0.930275" motion2="35.0843" ms_ssim="0.990388" psnr="42.4808" ssim="0.974248" vif_scale0="0.663103" vif_scale1="0.896309" vif_scale2="0.932623" vif_scale3="0.952328" vmaf="100" />
		<frame frameNum="73" adm2="0.970153" motion2="35.1398" ms_ssim="0.980757" psnr="39.7048" ssim="0.954753" vif_scale0="0.60187" vif_scale1="0.858372" vif_scale2="0.916408" vif_scale3="0.950244" vmaf="100" />
		<frame frameNum="74" adm2="0.92853" motion2="35.1861" ms_ssim="0.990526" psnr="42.4722" ssim="0.974342" vif_scale0="0.664848" vif_scale1="0.899018" vif_scale2="0.935163" vif_scale3="0.954719" vmaf="100" />
		<frame frameNum="75" adm2="0.964583" motion2="35.2121" ms_ssim="0.980201" psnr="39.6245" ssim="0.954063" vif_scale0="0.601129" vif_scale1="0.856088" vif_scale2="0.915053" vif_scale3="0.9503" vmaf="100" />
		<frame frameNum="76" adm2="0.93297" motion2="35.2668" ms_ssim="0.990767" psnr="42.5758" ssim="0.974519" vif_scale0="0.664967" vif_scale1="0.90246" vif_scale2="0.937877" vif_scale3="0.956313" vmaf="100" />
