<?xml version="1.0"?>
<VMAF version="1.3.14">
	<params model="vmaf_v0.6.1.pkl" scaledWidth="640" scaledHeight="360" subsample="1" num_bootstrap_models="0" bootstrap_model_list_str="" />
	<fyi numOfFrames="53" aggregateVMAF="99.8634" aggregatePSNR="45.1865" aggregateSSIM="0.982954" aggregateMS_SSIM="0.992881" execFps="6.34502" timeTaken="8.35301" />
	<frames>
		<frame frameNum="0" adm2="0.980578" motion2="0" ms_ssim="0.994591" psnr="45.7309" ssim="0.98476" vif_scale0="0.779187" vif_scale1="0.990026" vif_scale2="0.996202" vif_scale3="0.99713" vmaf="92.7624" />
		<frame frameNum="1" adm2="0.983501" motion2="39.9133" ms_ssim="0.990774" psnr="44.1598" ssim="0.979204" vif_scale0="0.727117" vif_scale1="0.942696" vif_scale2="0.964805" vif_scale3="0.971192" vmaf="100" />
		<frame frameNum="2" adm2="0.980772" motion2="39.9133" ms_ssim="0.994529" psnr="45.8271" ssim="0.984874" vif_scale0="0.78425" vif_scale1="0.990352" vif_scale2="0.996476" vif_scale3="0.997218" vmaf="100" />
		<frame frameNum="3" adm2="0.983254" motion2="39.9111" ms_ssim="0.990763" psnr="44.1469" ssim="0.979177" vif_scale0="0.728798" vif_scale1="0.942718" vif_scale2="0.964916" vif_scale3="0.971446" vmaf="100" />
		<frame frameNum="4" adm2="0.981325" motion2="39.9111" ms_ssim="0.9945" psnr="45.7614" ssim="0.984773" vif_scale0="0.781063" vif_scale1="0.988843" vif_scale2="0.995501" vif_scale3="0.996308" vmaf="100" />
		<frame frameNum="5" adm2="0.983515" motion2="39.8975" ms_ssim="0.99074" psnr="44.1564" ssim="0.979184" vif_scale0="0.729215" vif_scale1="0.94286" vif_scale2="0.965234" vif_scale3="0.970897" vmaf="100" />
		<frame frameNum="6" adm2="0.980553" motion2="39.8778" ms_ssim="0.994484" psnr="45.8279" ssim="0.984878" vif_scale0="0.783874" vif_scale1="0.98964" vif_scale2="0.996423" vif_scale3="0.997853" vmaf="100" />
		<frame frameNum="7" adm2="0.98335" motion2="39.833" ms_ssim="0.990846" psnr="44.2014" ssim="0.97944" vif_scale0="0.732692" vif_scale1="0.943739" vif_scale2="0.965781" vif_scale3="0.972691" vmaf="100" />
		<frame frameNum="8" adm2="0.982123" motion2="39.833" ms_ssim="0.994605" psnr="45.9017" ssim="0.985014" vif_scale0="0.785193" vif_scale1="0.989327" vif_scale2="0.995787" vif_scale3="0.996533" vmaf="100" />
		<frame frameNum="9" adm2="0.983311" motion2="39.8017" ms_ssim="0.990948" psnr="44.2402" ssim="0.979606" vif_scale0="0.734786" vif_scale1="0.944439" vif_scale2="0.965892" vif_scale3="0.97245" vmaf="100" />
		<frame frameNum="10" adm2="0.98292" motion2="39.7995" ms_ssim="0.994603" psnr="45.9122" ssim="0.985111" vif_scale0="0.786676" vif_scale1="0.98964" vif_scale2="0.995919" vif_scale3="0.996968" vmaf="100" />
		<frame frameNum="11" adm2="0.982798" motion2="39.7364" ms_ssim="0.990939" psnr="44.2238" ssim="0.979587" vif_scale0="0.734689" vif_scale1="0.943974" vif_scale2="0.965534" vif_scale3="0.972084" vmaf="100" />
		<frame frameNum="12" adm2="0.982102" motion2="39.727" ms_ssim="0.994593" psnr="45.9206" ssim="0.985255" vif_scale0="0.787592" vif_scale1="0.989487" vif_scale2="0.995994" vif_scale3="0.997871" vmaf="100" />
		<frame frameNum="13" adm2="0.983298" motion2="39.6658" ms_ssim="0.99109" psnr="44.2867" ssim="0.979831" vif_scale0="0.737027" vif_scale1="0.943889" vif_scale2="0.96514" vif_scale3="0.971827" vmaf="100" />
		<frame frameNum="14" adm2="0.982143" motion2="39.6658" ms_ssim="0.994671" psnr="45.9487" ssim="0.985288" vif_scale0="0.787611" vif_scale1="0.989905" vif_scale2="0.996648" vif_scale3="0.998086" vmaf="100" />
		<frame frameNum="15" adm2="0.983298" motion2="39.6189" ms_ssim="0.991037" psnr="44.2684" ssim="0.979829" vif_scale0="0.737274" vif_scale1="0.94383" vif_scale2="0.965228" vif_scale3="0.972251" vmaf="100" />
		<frame frameNum="16" adm2="0.982205" motion2="39.6189" ms_ssim="0.994687" psnr="45.9632" ssim="0.985377" vif_scale0="0.789336" vif_scale1="0.990009" vif_scale2="0.996397" vif_scale3="0.99793" vmaf="100" />
		<frame frameNum="17" adm2="0.98283" motion2="39.5669" ms_ssim="0.991079" psnr="44.2888" ssim="0.979898" vif_scale0="0.735936" vif_scale1="0.942416" vif_scale2="0.964557" vif_scale3="0.971715" vmaf="100" />
		<frame frameNum="18" adm2="0.982189" motion2="39.5669" ms_ssim="0.994665" psnr="45.9532" ssim="0.985335" vif_scale0="0.789311" vif_scale1="0.989934" vif_scale2="0.996858" vif_scale3="0.998839" vmaf="100" />
		<frame frameNum="19" adm2="0.983138" motion2="39.5351" ms_ssim="0.991019" psnr="44.2487" ssim="0.979882" vif_scale0="0.735191" vif_scale1="0.942801" vif_scale2="0.964527" vif_scale3="0.97117" vmaf="100" />
		<frame frameNum="20" adm2="0.981222" motion2="39.5351" ms_ssim="0.994671" psnr="45.9743" ssim="0.985397" vif_scale0="0.788307" vif_scale1="0.990203" vif_scale2="0.996918" vif_scale3="0.999187" vmaf="100" />
		<frame frameNum="21" adm2="0.983107" motion2="39.5217" ms_ssim="0.99109" psnr="44.2626" ssim="0.979876" vif_scale0="0.734532" vif_scale1="0.941397" vif_scale2="0.964059" vif_scale3="0.971439" vmaf="100" />
		<frame frameNum="22" adm2="0.981181" motion2="39.5217" ms_ssim="0.994637" psnr="45.9958" ssim="0.98546" vif_scale0="0.788994" vif_scale1="0.989779" vif_scale2="0.99649" vif_scale3="0.998527" vmaf="100" />
		<frame frameNum="23" adm2="0.98317" motion2="39.5273" ms_ssim="0.990994" psnr="44.2639" ssim="0.979944" vif_scale0="0.734916" vif_scale1="0.942244" vif_scale2="0.964442" vif_scale3="0.971512" vmaf="100" />
		<frame frameNum="24" adm2="0.980979" motion2="39.5273" ms_ssim="0.994633" psnr="45.985" ssim="0.985496" vif_scale0="0.790397" vif_scale1="0.989929" vif_scale2="0.996708" vif_scale3="0.998256" vmaf="100" />
		<frame frameNum="25" adm2="0.982498" motion2="39.572" ms_ssim="0.991026" psnr="44.2859" ssim="0.980113" vif_scale0="0.736183" vif_scale1="0.941766" vif_scale2="0.963881" vif_scale3="0.971482" vmaf="100" />
		<frame frameNum="26" adm2="0.981414" motion2="39.5902" ms_ssim="0.994602" psnr="46.0075" ssim="0.985534" vif_scale0="0.791712" vif_scale1="0.989505" vif_scale2="0.996045" vif_scale3="0.997482" vmaf="100" />
		<frame frameNum="27" adm2="0.983359" motion2="39.6384" ms_ssim="0.990998" psnr="44.3111" ssim="0.980113" vif_scale0="0.737345" vif_scale1="0.942097" vif_scale2="0.964314" vif_scale3="0.972037" vmaf="100" />
		<frame frameNum="28" adm2="0.981383" motion2="39.6562" ms_ssim="0.994636" psnr="46.0492" ssim="0.985713" vif_scale0="0.792467" vif_scale1="0.988407" vif_scale2="0.995267" vif_scale3="0.997202" vmaf="100" />
		<frame frameNum="29" adm2="0.984243" motion2="39.7586" ms_ssim="0.991071" psnr="44.3702" ssim="0.980256" vif_scale0="0.739028" vif_scale1="0.94216" vif_scale2="0.964304" vif_scale3="0.971815" vmaf="100" />
		<frame frameNum="30" adm2="0.980476" motion2="39.777" ms_ssim="0.994619" psnr="46.0028" ssim="0.985613" vif_scale0="0.790814" vif_scale1="0.987952" vif_scale2="0.995621" vif_scale3="0.996908" vmaf="100" />
		<frame frameNum="31" adm2="0.983676" motion2="39.9291" ms_ssim="0.990772" psnr="44.2813" ssim="0.979954" vif_scale0="0.735606" vif_scale1="0.939606" vif_scale2="0.962266" vif_scale3="0.969712" vmaf="100" />
		<frame frameNum="32" adm2="0.980521" motion2="39.9476" ms_ssim="0.99462" psnr="45.9987" ssim="0.985748" vif_scale0="0.789973" vif_scale1="0.987006" vif_scale2="0.994998" vif_scale3="0.996436" vmaf="100" />
		<frame frameNum="33" adm2="0.981678" motion2="40.0655" ms_ssim="0.990803" psnr="44.3383" ssim="0.980217" vif_scale0="0.736686" vif_scale1="0.938089" vif_scale2="0.961295" vif_scale3="0.969302" vmaf="100" />
		<frame frameNum="34" adm2="0.981582" motion2="40.0655" ms_ssim="0.994703" psnr="46.124" ssim="0.986008" vif_scale0="0.796685" vif_scale1="0.99033" vif_scale2="0.997177" vif_scale3="0.99876" vmaf="100" />
		<frame frameNum="35" adm2="0.982535" motion2="40.1508" ms_ssim="0.991074" psnr="44.4526" ssim="0.980565" vif_scale0="0.741321" vif_scale1="0.942105" vif_scale2="0.964396" vif_scale3="0.971664" vmaf="100" />
		<frame frameNum="36" adm2="0.980156" motion2="40.1508" ms_ssim="0.9948" psnr="46.1408" ssim="0.986177" vif_scale0="0.796222" vif_scale1="0.988729" vif_scale2="0.996129" vif_scale3="0.997818" vmaf="100" />
		<frame frameNum="37" adm2="0.98212" motion2="40.2046" ms_ssim="0.991254" psnr="44.5068" ssim="0.980907" vif_scale0="0.743025" vif_scale1="0.941522" vif_scale2="0.963636" vif_scale3="0.97102" vmaf="100" />
		<frame frameNum="38" adm2="0.981772" motion2="40.2046" ms_ssim="0.994768" psnr="46.1555" ssim="0.986147" vif_scale0="0.798204" vif_scale1="0.990164" vif_scale2="0.997175" vif_scale3="0.998305" vmaf="100" />
		<frame frameNum="39" adm2="0.982106" motion2="40.2325" ms_ssim="0.991184" psnr="44.4642" ssim="0.980802" vif_scale0="0.743277" vif_scale1="0.942747" vif_scale2="0.964871" vif_scale3="0.972613" vmaf="100" />
