<?xml version="1.0"?>
<VMAF version="1.3.14">
	<params model="vmaf_v0.6.1.pkl" scaledWidth="640" scaledHeight="360" subsample="1" num_bootstrap_models="0" bootstrap_model_list_str="" />
	<fyi numOfFrames="300" aggregateVMAF="99.9653" aggregatePSNR="45.3928" aggregateSSIM="0.983668" aggregateMS_SSIM="0.992722" execFps="12.071" timeTaken="24.8529" />
	<frames>
		<frame frameNum="0" adm2="0.965257" motion2="0" ms_ssim="0.994269" psnr="46.734" ssim="0.986024" vif_scale0="0.799267" vif_scale1="0.98665" vif_scale2="0.996952" vif_scale3="0.998756" vmaf="89.5793" />
		<frame frameNum="1" adm2="0.972888" motion2="33.9526" ms_ssim="0.99215" psnr="45.0205" ssim="0.983049" vif_scale0="0.758591" vif_scale1="0.947213" vif_scale2="0.970937" vif_scale3="0.981122" vmaf="100" />
		<frame frameNum="2" adm2="0.963587" motion2="33.9442" ms_ssim="0.994195" psnr="46.6722" ssim="0.986019" vif_scale0="0.797929" vif_scale1="0.982907" vif_scale2="0.993933" vif_scale3="0.996279" vmaf="100" />
		<frame frameNum="3" adm2="0.971956" motion2="33.9442" ms_ssim="0.992072" psnr="45.0118" ssim="0.983028" vif_scale0="0.758232" vif_scale1="0.945835" vif_scale2="0.969957" vif_scale3="0.980974" vmaf="100" />
		<frame frameNum="4" adm2="0.963367" motion2="33.9359" ms_ssim="0.994164" psnr="46.6319" ssim="0.985922" vif_scale0="0.795042" vif_scale1="0.981318" vif_scale2="0.992934" vif_scale3="0.995306" vmaf="100" />
		<frame frameNum="5" adm2="0.971539" motion2="33.9359" ms_ssim="0.99193" psnr="44.7825" ssim="0.982575" vif_scale0="0.752388" vif_scale1="0.942594" vif_scale2="0.96747" vif_scale3="0.9791" vmaf="100" />
		<frame frameNum="6" adm2="0.963998" motion2="33.9369" ms_ssim="0.994199" psnr="46.6254" ssim="0.98581" vif_scale0="0.794249" vif_scale1="0.982728" vif_scale2="0.99439" vif_scale3="0.996578" vmaf="100" />
		<frame frameNum="7" adm2="0.971418" motion2="33.9304" ms_ssim="0.991892" psnr="44.6599" ssim="0.982462" vif_scale0="0.75219" vif_scale1="0.941647" vif_scale2="0.966832" vif_scale3="0.978718" vmaf="100" />
		<frame frameNum="8" adm2="0.962411" motion2="33.9304" ms_ssim="0.994066" psnr="46.5747" ssim="0.98565" vif_scale0="0.792442" vif_scale1="0.981294" vif_scale2="0.993656" vif_scale3="0.996719" vmaf="100" />
		<frame frameNum="9" adm2="0.969925" motion2="33.9318" ms_ssim="0.991765" psnr="44.5675" ssim="0.982194" vif_scale0="0.750552" vif_scale1="0.940162" vif_scale2="0.965844" vif_scale3="0.978238" vmaf="100" />
		<frame frameNum="10" adm2="0.962944" motion2="33.9436" ms_ssim="0.993918" psnr="46.4455" ssim="0.985462" vif_scale0="0.789758" vif_scale1="0.978394" vif_scale2="0.991765" vif_scale3="0.995303" vmaf="100" />
		<frame frameNum="11" adm2="0.968695" motion2="33.9418" ms_ssim="0.991494" psnr="44.33" ssim="0.981839" vif_scale0="0.746839" vif_scale1="0.93715" vif_scale2="0.96367" vif_scale3="0.97635" vmaf="100" />
		<frame frameNum="12" adm2="0.962891" motion2="33.9398" ms_ssim="0.993961" psnr="46.4468" ssim="0.985507" vif_scale0="0.790864" vif_scale1="0.979495" vif_scale2="0.99233" vif_scale3="0.996663" vmaf="100" />
		<frame frameNum="13" adm2="0.965317" motion2="33.9365" ms_ssim="0.991535" psnr="44.2666" ssim="0.981941" vif_scale0="0.749162" vif_scale1="0.937052" vif_scale2="0.963708" vif_scale3="0.97687" vmaf="100" />
		<frame frameNum="14" adm2="0.961947" motion2="33.9365" ms_ssim="0.993772" psnr="46.3411" ssim="0.985326" vif_scale0="0.789568" vif_scale1="0.97723" vif_scale2="0.99037" vif_scale3="0.993848" vmaf="100" />
		<frame frameNum="15" adm2="0.963977" motion2="33.9423" ms_ssim="0.99137" psnr="44.0337" ssim="0.981582" vif_scale0="0.745674" vif_scale1="0.9358" vif_scale2="0.962985" vif_scale3="0.977904" vmaf="100" />
		<frame frameNum="16" adm2="0.961956" motion2="33.9548" ms_ssim="0.993864" psnr="46.3764" ssim="0.985409" vif_scale0="0.791022" vif_scale1="0.980141" vif_scale2="0.992385" vif_scale3="0.995598" vmaf="100" />
